SampleID,ratio_in_reads,ratio_raw,ichorCNA,spike_in_ratio,spike_in_label
CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_1,0.0004558053238440087,0.0002334580732725467,0.01792,0.001,PAN_CANCER
K0064_spike_in__01_from_ZMG046S_label_Gastric_replicate_2,0.0004419533161513373,0.0002287236342800307,0.0373,0.1,PAN_CANCER
K0103_spike_in__01_from_ZMG059S_label_Gastric_replicate_0,0.0004924077594301811,0.000256488258206133,0.04222,0.1,PAN_CANCER
K0106_spike_in__0001_from_ZNB06SR3_label_Breast_replicate_1,0.0004061141785692684,0.0002119893987258986,0.03535,0.001,PAN_CANCER
K0AQ69_spike_in__05_from_ZNL09S_label_Lung_replicate_2,0.0005652949291698913,0.0002992559824477206,0.1178,0.5,PAN_CANCER
K0GAAA73_spike_in__01_from_pool_Breast_label_Breast_replicate_1,0.000455298934846185,0.0002298568549961791,0.03684,0.1,PAN_CANCER
LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_2,0.0004174135920240861,0.0002164832164473435,0.04478,0.01,PAN_CANCER
KABT41_spike_in__01_from_ZNC05S_label_CRC_replicate_2,0.0004915938379499333,0.0002348393716388339,0.03903,0.1,PAN_CANCER
KZAZ52_spike_in__05_from_ZNC05S_label_CRC_replicate_0,0.0004768557701881908,0.0002265920773355433,0.0596,0.5,PAN_CANCER
K0106_spike_in__0005_from_pool_Breast_label_Breast_replicate_0,0.0004062849488558947,0.0002120758483033932,0.03488,0.005,PAN_CANCER
K0AC37_spike_in__05_from_ZNL07S_label_Lung_replicate_2,0.0005420204966401882,0.0002791710176274802,0.2996,0.5,PAN_CANCER
K2AC24_spike_in__005_from_ZNL15S_label_Lung_replicate_2,0.000431951136672722,0.0002137130569264646,0.04866,0.05,PAN_CANCER
KZAU93_spike_in__0001_from_ZNC05S_label_CRC_replicate_1,0.0004981559544525402,0.0002368068643910598,0.03272,0.001,PAN_CANCER
K0009_spike_in__01_from_pool_Gastric_label_Gastric_replicate_2,0.0004359947434999939,0.0002260545364528859,0.02906,0.1,PAN_CANCER
K2AC24_spike_in__05_from_ZNL15S_label_Lung_replicate_0,0.0004886836710973986,0.0002437061246642454,0.1998,0.5,PAN_CANCER
K2070_spike_in__0005_from_ZMH050S_label_Liver_replicate_1,0.0004684023576252001,0.0002389026405377964,0.01886,0.005,PAN_CANCER
K0AAAE18_spike_in__01_from_ZMH053S_label_Liver_replicate_0,0.0004462209331846607,0.0002259248625529489,0.03079,0.1,PAN_CANCER
K4AA93_spike_in__0005_from_pool_Breast_label_Breast_replicate_0,0.0004707025048097578,0.0002443375736891095,0.01931,0.005,PAN_CANCER
K0AI90_spike_in__0001_from_pool_CRC_label_CRC_replicate_0,0.0004436311713079184,0.0002224633385297354,0.02548,0.001,PAN_CANCER
K2AC24_spike_in__005_from_ZNL09S_label_Lung_replicate_0,0.0004268699274321124,0.0002110854344152037,0.02322,0.05,PAN_CANCER
K0793_spike_in__005_from_ZMH050S_label_Liver_replicate_0,0.000395037895037895,0.0002046239456311399,0.01444,0.05,PAN_CANCER
KZAU93_spike_in__005_from_ZNC05S_label_CRC_replicate_0,0.0004973687588242844,0.0002362814575341245,0.03274,0.05,PAN_CANCER
K0009_spike_in__005_from_ZMG051S_label_Gastric_replicate_0,0.0004299546521471118,0.0002224204820128982,0.0261,0.05,PAN_CANCER
CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_0,0.0004571209345202949,0.0002342683719309274,0.01815,0.05,PAN_CANCER
K2071_spike_in__01_from_ZNC05S_label_CRC_replicate_2,0.0004193318382570186,0.0002184367735930173,0.03617,0.1,PAN_CANCER
K0AQ69_spike_in__0001_from_ZNL14S_label_Lung_replicate_1,0.0005424063116370809,0.0002876443669644803,0.03581,0.001,PAN_CANCER
CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_0,0.0004577460128665821,0.0002345715599245013,0.02488,0.1,PAN_CANCER
K0033_spike_in__005_from_ZMG063S_label_Gastric_replicate_0,0.0004758774663351068,0.0002434442467564342,0.0229,0.05,PAN_CANCER
K2AC24_spike_in__001_from_ZNL07S_label_Lung_replicate_0,0.0004314935184165106,0.000213388355631427,0.02054,0.01,PAN_CANCER
K0AAAE20_spike_in__0005_from_ZNB32S_label_Breast_replicate_0,0.000505060916530953,0.0002555385941503267,0.04097,0.005,PAN_CANCER
K4AC16_spike_in__005_from_ZNC19S_label_CRC_replicate_0,0.0004356902035496902,0.0002150922253937439,0.03829,0.05,PAN_CANCER
K0435_spike_in__005_from_pool_Breast_label_Breast_replicate_1,0.0004191602698003836,0.0002134997380208629,0.02273,0.05,PAN_CANCER
K0038_spike_in__05_from_ZMG048S_label_Gastric_replicate_2,0.0005300082879782084,0.0002734837857347153,0.1234,0.5,PAN_CANCER
K0059_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,0.0004827113550844497,0.0002525370057212991,0.05686,0.5,PAN_CANCER
KAAB22_spike_in__01_from_ZMH048S_label_Liver_replicate_1,0.0004321035270368681,0.0002181836666364826,0.08311,0.1,PAN_CANCER
K0106_spike_in__0001_from_ZNB22SR1_label_Breast_replicate_0,0.0004056161707183152,0.0002117099669684336,0.03495,0.001,PAN_CANCER
K1586_spike_in__001_from_ZMH048S_label_Liver_replicate_2,0.0004162910429071122,0.0002175813968198561,0.02397,0.01,PAN_CANCER
K0033_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_1,0.0004746215395427503,0.0002427936825789321,0.01923,0.005,PAN_CANCER
K2031_spike_in__0005_from_ZNL07S_label_Lung_replicate_0,0.0005190070145020049,0.0002657407209744514,0.02439,0.005,PAN_CANCER
KACE35_spike_in__001_from_ZNB06SR3_label_Breast_replicate_1,0.0004307361538574816,0.0002086156479566365,0.02644,0.01,PAN_CANCER
K0059_spike_in__0005_from_ZMG048S_label_Gastric_replicate_0,0.0004597515350430233,0.0002393075263284006,0.03087,0.005,PAN_CANCER
KZAZ52_spike_in__01_from_ZNC19S_label_CRC_replicate_2,0.0004445794925567181,0.0002090212885547671,0.04769,0.1,PAN_CANCER
K0805_spike_in__01_from_pool_Liver_label_Liver_replicate_2,0.0004215003236034743,0.0002138251526435686,0.04376,0.1,PAN_CANCER
K0033_spike_in__0005_from_ZMG059S_label_Gastric_replicate_2,0.0004747774480712166,0.0002428968392282076,0.02052,0.005,PAN_CANCER
K0AC37_spike_in__005_from_ZNL14S_label_Lung_replicate_2,0.0004596645781780473,0.0002337012876115773,0.0461,0.05,PAN_CANCER
K0103_spike_in__001_from_ZMG048S_label_Gastric_replicate_1,0.0004881481173809105,0.0002545976103000713,0.04255,0.01,PAN_CANCER
K0106_spike_in__01_from_ZMG046S_label_Gastric_replicate_1,0.0004062662367703685,0.0002122633791377972,0.03447,0.1,PAN_CANCER
K1936_spike_in__0005_from_ZMH056S_label_Liver_replicate_0,0.0004156264200660164,0.0002172933610782126,0.03231,0.005,PAN_CANCER
K2474_spike_in__05_from_pool_Liver_label_Liver_replicate_2,0.0004513498993541603,0.0002331024537382429,0.1457,0.5,PAN_CANCER
K1586_spike_in__005_from_ZNL15S_label_Lung_replicate_2,0.0004195794030958866,0.0002193651651040735,0.04711,0.05,PAN_CANCER
K0006_spike_in__01_from_ZMG048S_label_Gastric_replicate_1,0.0004672292359223515,0.0002396532153203176,0.04556,0.1,PAN_CANCER
K0AI90_spike_in__001_from_pool_CRC_label_CRC_replicate_0,0.0004450463455771203,0.0002232409527222901,0.02499,0.01,PAN_CANCER
K0793_spike_in__0001_from_ZMH051S_label_Liver_replicate_2,0.0003950298067945127,0.0002044733185554889,0.02589,0.001,PAN_CANCER
K0805_spike_in__0001_from_ZMH056S_label_Liver_replicate_0,0.0004222782000559778,0.0002139032135939671,0.02467,0.001,PAN_CANCER
K2AC24_spike_in__0005_from_pool_Lung_label_Lung_replicate_2,0.0004297548700839718,0.0002124567442611345,0.02283,0.005,PAN_CANCER
K1936_spike_in__01_from_ZMH050S_label_Liver_replicate_2,0.0004149273248503747,0.0002167509530417101,0.03541,0.1,PAN_CANCER
K0038_spike_in__0005_from_ZMG046S_label_Gastric_replicate_2,0.0004853250300693562,0.0002487103640359341,0.02644,0.005,PAN_CANCER
KABT41_spike_in__005_from_ZNC01S_label_CRC_replicate_2,0.0004881359714370723,0.000233059876411677,0.02754,0.05,PAN_CANCER
K0AQ69_spike_in__05_from_ZNL14S_label_Lung_replicate_0,0.0005510159178161181,0.0002935517641399994,0.1011,0.5,PAN_CANCER
LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_2,0.0004171961694825406,0.0002163447863190367,0.04616,0.01,PAN_CANCER
K0793_spike_in__005_from_pool_Liver_label_Liver_replicate_0,0.0003965272560313883,0.0002053809817210926,0.0325,0.05,PAN_CANCER
K0033_spike_in__005_from_ZMG046S_label_Gastric_replicate_0,0.0004772278352025006,0.0002442214184477856,0.017,0.05,PAN_CANCER
K0GAAA73_spike_in__08_from_pool_Breast_label_Breast_replicate_1,0.0005635201080986497,0.0002921675778725034,0.1199,0.8,PAN_CANCER
K4AA93_spike_in__0005_from_ZNB05S_label_Breast_replicate_2,0.000470342874040871,0.0002441889967888582,0.02212,0.005,PAN_CANCER
LBGS087_spike_in__01_from_pool_Lung_label_Lung_replicate_0,0.0004224025384865807,0.0002192569698290522,0.0478,0.1,PAN_CANCER
KABT41_spike_in__0001_from_pool_CRC_label_CRC_replicate_1,0.0004858624291256342,0.0002320257944990737,0.02892,0.001,PAN_CANCER
K2031_spike_in__0001_from_ZNL15S_label_Lung_replicate_1,0.0005181252779950612,0.0002653103198106062,0.02573,0.001,PAN_CANCER
K0435_spike_in__005_from_ZNB32S_label_Breast_replicate_1,0.0004175512582237962,0.000212605593771513,0.02258,0.05,PAN_CANCER
KAAB22_spike_in__0001_from_ZMH056S_label_Liver_replicate_2,0.000429958052712066,0.000216856465964677,0.02436,0.001,PAN_CANCER
K2AA15_spike_in__0001_from_ZNC05S_label_CRC_replicate_2,0.0004165755589362339,0.0002114773241003652,0.05185,0.001,PAN_CANCER
K4AA93_spike_in__005_from_pool_Breast_label_Breast_replicate_1,0.0004721180481237806,0.0002452082094806323,0.03088,0.05,PAN_CANCER
K4AC10_spike_in__0001_from_pool_Breast_label_Breast_replicate_2,0.0006744974171684269,0.0003400973602756803,0.08098,0.001,PAN_CANCER
K2474_spike_in__005_from_ZMH053S_label_Liver_replicate_1,0.0004500642556096095,0.0002316149173214938,0.04149,0.05,PAN_CANCER
K0033_spike_in__005_from_pool_Gastric_label_Gastric_replicate_0,0.0004750043514697817,0.0002431159302362717,0.01776,0.05,PAN_CANCER
K0043_spike_in__01_from_ZMG063S_label_Gastric_replicate_0,0.0005019297597358355,0.0002586789857386545,0.02965,0.1,PAN_CANCER
K2AC24_spike_in__01_from_ZNB06SR3_label_Breast_replicate_0,0.0004361787679028079,0.000215812183509884,0.05072,0.1,PAN_CANCER
K0793_spike_in__0001_from_pool_Breast_label_Breast_replicate_2,0.0003950298067945127,0.0002044733185554889,0.02531,0.001,PAN_CANCER
KACE35_spike_in__005_from_ZNB32S_label_Breast_replicate_2,0.0004306838008978807,0.0002085276229393437,0.02899,0.05,PAN_CANCER
K0793_spike_in__01_from_ZMH051S_label_Liver_replicate_0,0.0003940681123779715,0.0002038679392220634,0.05299,0.1,PAN_CANCER
K2AC24_spike_in__01_from_ZNL08S_label_Lung_replicate_1,0.0004306130836244998,0.0002128689323686973,0.05992,0.1,PAN_CANCER
K0793_spike_in__001_from_ZNB22SR1_label_Breast_replicate_2,0.0003942276954200404,0.0002040952436236447,0.02554,0.01,PAN_CANCER
K0006_spike_in__005_from_ZMG046S_label_Gastric_replicate_0,0.0004656454006638967,0.0002389675432869852,0.02964,0.05,PAN_CANCER
K1AB28_spike_in__05_from_ZNC03S_label_CRC_replicate_2,0.0005435962653928472,0.0002728577745392947,0.04778,0.5,PAN_CANCER
K2AC24_spike_in__0001_from_ZMH050S_label_Liver_replicate_0,0.0004297548700839718,0.0002124799838962538,0.02323,0.001,PAN_CANCER
K0009_spike_in__05_from_ZMG048S_label_Gastric_replicate_0,0.0004736440524532499,0.0002464119725606392,0.1192,0.5,PAN_CANCER
K0AQ69_spike_in__001_from_ZNL09S_label_Lung_replicate_2,0.000544024963560592,0.0002885295878926452,0.03568,0.01,PAN_CANCER
K1AD22_spike_in__0005_from_ZNL07S_label_Lung_replicate_1,0.0004753639179702308,0.0002333383435787885,0.02902,0.005,PAN_CANCER
KABT41_spike_in__01_from_pool_CRC_label_CRC_replicate_2,0.0004912562851227448,0.0002350438689591736,0.03424,0.1,PAN_CANCER
LBGS087_spike_in__0005_from_ZNL14S_label_Lung_replicate_1,0.0004169557965986146,0.0002162186049007446,0.03978,0.005,PAN_CANCER
K0AQ69_spike_in__001_from_ZNL07S_label_Lung_replicate_1,0.0005429985013651946,0.0002879036910450523,0.03274,0.01,PAN_CANCER
K2031_spike_in__005_from_pool_Lung_label_Lung_replicate_2,0.0005198770940154679,0.0002665814646614928,0.02252,0.05,PAN_CANCER
K2070_spike_in__0005_from_ZMH050S_label_Liver_replicate_2,0.0004684023576252001,0.0002389200812328276,0.01908,0.005,PAN_CANCER
K0AQ69_spike_in__005_from_ZNL15S_label_Lung_replicate_2,0.0005456481235027947,0.0002895071317610507,0.04671,0.05,PAN_CANCER
K0106_spike_in__05_from_pool_Breast_label_Breast_replicate_2,0.0004322366270835603,0.0002263624537861153,0.07733,0.5,PAN_CANCER
K1586_spike_in__0001_from_ZNL08S_label_Lung_replicate_1,0.0004163698933745631,0.0002176568000466366,0.01741,0.001,PAN_CANCER
K0009_spike_in__005_from_ZMG048S_label_Gastric_replicate_2,0.0004333942622577029,0.0002244871029140167,0.03723,0.05,PAN_CANCER
K1AD22_spike_in__05_from_ZNL07S_label_Lung_replicate_2,0.000559529947791582,0.0002796364138736502,0.2909,0.5,PAN_CANCER
K0AAAE20_spike_in__005_from_pool_Breast_label_Breast_replicate_1,0.000504990969830064,0.0002559014034753918,0.04136,0.05,PAN_CANCER
K0043_spike_in__01_from_ZMG048S_label_Gastric_replicate_1,0.0005038878287862157,0.0002598401310982682,0.03911,0.1,PAN_CANCER
KAAG58_spike_in__001_from_pool_Liver_label_Liver_replicate_1,0.000440145350324991,0.0002276459051429242,0.02022,0.01,PAN_CANCER
KAAG58_spike_in__0001_from_pool_Liver_label_Liver_replicate_1,0.0004405508540696969,0.0002278085812925141,0.02079,0.001,PAN_CANCER
K0AAAB33_spike_in__001_from_ZNC04S_label_CRC_replicate_0,0.0004879266521423384,0.00025553518065743,0.02797,0.01,PAN_CANCER
K0103_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2,0.0004884124455885082,0.0002546694949927514,0.01431,0.005,PAN_CANCER
K0AI90_spike_in__01_from_ZNC05S_label_CRC_replicate_0,0.0004476839012869097,0.0002243550096654564,0.03142,0.1,PAN_CANCER
K0AQ69_spike_in__01_from_pool_Lung_label_Lung_replicate_0,0.0005497419578565164,0.0002917361276494403,0.03098,0.1,PAN_CANCER
KAAK49_spike_in__0001_from_ZNL15S_label_Lung_replicate_1,0.0004598520711394313,0.0002414506563951014,0.01877,0.001,PAN_CANCER
K2AC24_spike_in__001_from_ZMH051S_label_Liver_replicate_2,0.0004293748923031725,0.0002123406222977211,0.02397,0.01,PAN_CANCER
K1586_spike_in__005_from_ZMH050S_label_Liver_replicate_2,0.0004159499049935778,0.00021731084470141,0.01424,0.05,PAN_CANCER
K0CAAA16_spike_in__0001_from_ZNC03S_label_CRC_replicate_1,0.0004415196171460051,0.0002249184542141563,0.01846,0.001,PAN_CANCER
K0CAAA16_spike_in__05_from_pool_CRC_label_CRC_replicate_2,0.0005095898172606333,0.0002613259683782446,0.06452,0.5,PAN_CANCER
K2031_spike_in__0001_from_ZNL14S_label_Lung_replicate_2,0.0005178760751323101,0.0002651252090622742,0.02544,0.001,PAN_CANCER
K0805_spike_in__0001_from_ZMH056S_label_Liver_replicate_1,0.0004221922838403001,0.0002139032135939671,0.02469,0.001,PAN_CANCER
KABT41_spike_in__05_from_ZNC01S_label_CRC_replicate_2,0.0005532786178298023,0.0002671535816591466,0.03113,0.5,PAN_CANCER
K0106_spike_in__0005_from_ZNB03SR2_label_Breast_replicate_1,0.0004058261543291484,0.0002118284144740897,0.0354,0.005,PAN_CANCER
K0106_spike_in__001_from_ZNB06SR3_label_Breast_replicate_1,0.0004066652813761116,0.000212291194407652,0.03346,0.01,PAN_CANCER
K0CAAA16_spike_in__01_from_ZNC05S_label_CRC_replicate_1,0.0004450935511175793,0.0002269621898046748,0.03624,0.1,PAN_CANCER
K0AAAB33_spike_in__001_from_ZNC01S_label_CRC_replicate_2,0.0004857076156879021,0.000254346644933442,0.02713,0.01,PAN_CANCER
K0009_spike_in__0001_from_ZMG046S_label_Gastric_replicate_2,0.0004305248304334903,0.0002227639842318742,0.02589,0.001,PAN_CANCER
LBGS087_spike_in__0001_from_pool_Lung_label_Lung_replicate_0,0.0004170243335220596,0.0002162554655806538,0.04068,0.001,PAN_CANCER
K1936_spike_in__0005_from_ZNL15S_label_Lung_replicate_0,0.0004169070852640335,0.0002180323706304245,0.03346,0.005,PAN_CANCER
K0106_spike_in__01_from_pool_Gastric_label_Gastric_replicate_1,0.0004082093008743007,0.0002131746094390009,0.03171,0.1,PAN_CANCER
K0106_spike_in__01_from_ZMG046S_label_Gastric_replicate_0,0.0004086488797064795,0.0002134961104700934,0.03174,0.1,PAN_CANCER
K0103_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_2,0.0004880670487252231,0.0002544908734122484,0.01421,0.001,PAN_CANCER
K0103_spike_in__0001_from_ZMG048S_label_Gastric_replicate_2,0.0004880670487252231,0.0002544908734122484,0.01416,0.001,PAN_CANCER
K2AC24_spike_in__001_from_ZMH053S_label_Liver_replicate_0,0.000429469823740781,0.0002123406222977211,0.02409,0.01,PAN_CANCER
K0805_spike_in__01_from_pool_Liver_label_Liver_replicate_1,0.0004217189507147074,0.0002137642328147782,0.04626,0.1,PAN_CANCER
K0059_spike_in__005_from_ZMG063S_label_Gastric_replicate_2,0.0004611167228161547,0.0002400883561631342,0.02634,0.05,PAN_CANCER
K1AD22_spike_in__0005_from_ZNL14S_label_Lung_replicate_2,0.0004749301917677032,0.0002331917713758059,0.03089,0.005,PAN_CANCER
LBGS087_spike_in__0005_from_ZNB03SR2_label_Breast_replicate_1,0.0004170587355182822,0.000216269353241245,0.03971,0.005,PAN_CANCER
K0064_spike_in__005_from_ZMG048S_label_Gastric_replicate_0,0.0004421213425580834,0.0002287566610354549,0.04971,0.05,PAN_CANCER
K1AD22_spike_in__0005_from_ZNL15S_label_Lung_replicate_2,0.0004757287279438805,0.0002335844632476034,0.03099,0.005,PAN_CANCER
K0006_spike_in__001_from_ZMG063S_label_Gastric_replicate_2,0.0004639450252137132,0.0002379785021199796,0.02861,0.01,PAN_CANCER
K4AC16_spike_in__0005_from_ZNC03S_label_CRC_replicate_1,0.0004318280755144994,0.0002131082165987567,0.02417,0.005,PAN_CANCER
K2031_spike_in__001_from_ZNL08S_label_Lung_replicate_2,0.0005175805496667239,0.0002650677830160997,0.02703,0.01,PAN_CANCER
K0AC37_spike_in__0005_from_ZNL08S_label_Lung_replicate_2,0.0004616958192106164,0.0002345936389077982,0.04623,0.005,PAN_CANCER
K0033_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1,0.0004764163442208275,0.0002438107575489504,0.01726,0.05,PAN_CANCER
K0033_spike_in__0005_from_ZMG048S_label_Gastric_replicate_2,0.0004748733820878,0.0002429470582470173,0.01801,0.005,PAN_CANCER
K0805_spike_in__0005_from_ZMH048S_label_Liver_replicate_0,0.0004227172656790232,0.0002141686156939171,0.02389,0.005,PAN_CANCER
K2AC24_spike_in__0001_from_ZNL15S_label_Lung_replicate_1,0.00043017618858246,0.0002127596392518826,0.02332,0.001,PAN_CANCER
CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_0,0.00046070284922266,0.0002361763236954463,0.04583,0.1,PAN_CANCER
K4AC16_spike_in__005_from_ZNC05S_label_CRC_replicate_1,0.0004328375436320144,0.0002137242056993121,0.02841,0.05,PAN_CANCER
K1936_spike_in__001_from_pool_Liver_label_Liver_replicate_1,0.0004153213731522065,0.0002171932796959704,0.03025,0.01,PAN_CANCER
K0009_spike_in__01_from_ZMG051S_label_Gastric_replicate_2,0.0004307140513702625,0.0002229904381558425,0.02808,0.1,PAN_CANCER
K0038_spike_in__0005_from_ZMG051S_label_Gastric_replicate_1,0.0004849917011280839,0.0002483756176974831,0.02729,0.005,PAN_CANCER
K1936_spike_in__001_from_ZNL08S_label_Lung_replicate_1,0.0004155958952114287,0.0002173017053568916,0.03062,0.01,PAN_CANCER
K2AA15_spike_in__08_from_pool_CRC_label_CRC_replicate_2,0.0006320266898182274,0.0003286102412836666,0.09804,0.8,PAN_CANCER
K2AC24_spike_in__0001_from_ZMH050S_label_Liver_replicate_1,0.0004297548700839718,0.0002124799838962538,0.02316,0.001,PAN_CANCER
K0AQ69_spike_in__0001_from_ZNL14S_label_Lung_replicate_2,0.0005424063116370809,0.0002876443669644803,0.03582,0.001,PAN_CANCER
K2031_spike_in__0001_from_pool_Lung_label_Lung_replicate_1,0.0005177226530984981,0.0002650849928758408,0.02603,0.001,PAN_CANCER
LBGS087_spike_in__001_from_ZNB05S_label_Breast_replicate_1,0.0004170134441612595,0.0002162741436249605,0.04026,0.01,PAN_CANCER
K0793_spike_in__001_from_ZNB03SR2_label_Breast_replicate_0,0.0003949553431174544,0.0002043935318737777,0.02775,0.01,PAN_CANCER
K0AI90_spike_in__001_from_ZNC01S_label_CRC_replicate_2,0.0004433593939924346,0.0002223608103626539,0.02518,0.01,PAN_CANCER
K1AD22_spike_in__01_from_ZNL14S_label_Lung_replicate_0,0.0004781295537428808,0.0002348783579571545,0.03368,0.1,PAN_CANCER
K0043_spike_in__0005_from_ZMG046S_label_Gastric_replicate_0,0.0005014824986902289,0.0002584796575771676,0.028,0.005,PAN_CANCER
K1936_spike_in__0001_from_ZMH048S_label_Liver_replicate_1,0.000415687483229179,0.0002173350888811619,0.03228,0.001,PAN_CANCER
K2071_spike_in__05_from_pool_CRC_label_CRC_replicate_2,0.0004815403121337363,0.0002521106784044698,0.06818,0.5,PAN_CANCER
K1936_spike_in__005_from_pool_Liver_label_Liver_replicate_1,0.0004149742514014339,0.0002170407297202355,0.03862,0.05,PAN_CANCER
K0059_spike_in__0005_from_ZMG046S_label_Gastric_replicate_1,0.0004595819692772602,0.0002392062285369754,0.02925,0.005,PAN_CANCER
K4AC10_spike_in__0005_from_ZNB03SR2_label_Breast_replicate_1,0.0006746972456869954,0.0003402118991356523,0.08112,0.005,PAN_CANCER
K4AC10_spike_in__0005_from_ZNB32S_label_Breast_replicate_1,0.0006746021146024708,0.0003401205304857732,0.08074,0.005,PAN_CANCER
K1936_spike_in__01_from_ZNL07S_label_Lung_replicate_2,0.0004266790791489692,0.0002234321159066514,0.04921,0.1,PAN_CANCER
K4AC10_spike_in__005_from_ZNB06SR3_label_Breast_replicate_2,0.0006763392306363659,0.0003409678536104714,0.05867,0.05,PAN_CANCER
K0038_spike_in__01_from_ZMG046S_label_Gastric_replicate_0,0.0004886611632982257,0.0002505960780497299,0.0286,0.1,PAN_CANCER
K2031_spike_in__001_from_ZNL15S_label_Lung_replicate_0,0.0005187826028855194,0.000265720795157868,0.02453,0.01,PAN_CANCER
